Model,Target_Class,Final_Target_Acc,Final_Retained_Drop,loss_type,lr,gamma,lmbda,digit_0_before,digit_0_after,digit_1_before,digit_1_after,digit_2_before,digit_2_after,digit_3_before,digit_3_after,digit_4_before,digit_4_after,digit_5_before,digit_5_after,digit_6_before,digit_6_after,digit_7_before,digit_7_after,digit_8_before,digit_8_after,digit_9_before,digit_9_after
GAN,4,0.0,0.1073333333333333,smooth_l1,0.0001,0.1,-,1.0,0.796,1.0,0.8,0.99,0.79,1.0,0.998,0.97,0.0,1.0,0.994,0.94,0.8,0.945,0.834,0.995,0.936,0.98,0.936
